UUID;Word;Description;
6b88a124-fb1a-4ded-92b1-4d3a83f67509;Tree;Honeydew;
e4cca03e-932c-4d39-8c55-2b07fca80fd5;Banana;Grape;
35feb909-06f0-4a01-b4f8-1b3d4f94420a;Grape;Evening;
88326816-5c0e-41e9-bbbc-f228ccbcd373;Lemon;Apple;
e54b3290-deee-422d-ad99-56a668dc23f3;Apple;Apple;
01d9b81b-555b-4ede-9a9c-db4934230ee6;Afternoon;Morning;
922e9387-c954-4661-b9cc-6a9a530a5903;Afternoon;Lemon;
42284726-deeb-4bc4-908a-59069c276b0c;Afternoon;Banana;
0528d7b3-ad9b-4cd6-ab93-1e4df7a6de1e;Night;Morning;
3800704b-ccbf-49b3-aaa6-0af90db38695;Evening;Apple;
a93af14b-14ce-4d79-8862-a68458a701e0;Honeydew;Lemon;
68791a5a-ea90-4898-b823-1a30911af335;Tree;Grape;
afbcb383-9a9c-4632-b94b-e61331a721de;Kiwi;Night;
32f520e5-f0f7-41e2-a60b-45b32055cbdb;Grape;Lemon;
430b8fc6-e249-4e5f-9fc6-8dddaa89c539;Afternoon;Kiwi;
269566a3-d49b-4098-94a5-730b3160bdff;Tree;Evening;
73c3c450-4f6f-4513-b42c-909b23f7dc35;Honeydew;Afternoon;
d419a4d6-b222-4642-8d74-d8b03999399f;Banana;Afternoon;
1d2de226-ea10-4033-82da-f433d8c4aa42;Afternoon;Evening;
704af8ad-e8bb-4900-9c8a-1f2ff0aeae1d;Honeydew;Morning;
e0f2ccb0-b786-4a9b-a3fc-8f349a2d3e27;Evening;Night;
0de93103-5a0b-49e8-8fb2-47aed9757b4c;Morning;Kiwi;
d26c7449-ba76-40a6-a99f-d16179727ba8;Evening;Kiwi;
b067aa93-9422-452e-879b-c90cd8c62526;Kiwi;Afternoon;
c7b9ff29-5f6f-4cdc-8da3-21cba3aa1234;Kiwi;Night;
61141ba4-7645-4b6d-a35e-44b273c15e8b;Tree;Kiwi;
a08134d4-f3a3-4d49-ac44-500498d1a5a3;Tree;Afternoon;
0569d205-156f-4ee1-8ed1-e8f43bf825fe;Grape;Morning;
d7c23534-93ce-4b65-bc65-9789bb018872;Lemon;Morning;
67648c3a-7e71-40f9-b1ac-e6fafdc04920;Evening;Night;
82392536-b3ab-4ccd-b301-fe638650aa39;Banana;Banana;
6b03b843-95f6-4094-9b30-951eacbd338b;Evening;Morning;
baddb749-5ba1-46d8-8ea9-90887073c933;Honeydew;Afternoon;
26688bc8-88c9-4cec-b5eb-fe16c8c5e63e;Apple;Honeydew;
34041df7-7464-4c96-92d1-0e1d7d9a7c3e;Tree;Night;
95cc61ed-0380-486f-a8d5-e792af55ed14;Honeydew;Night;
cdebeb29-d55a-4fd7-8def-7ebd4a98a37a;Banana;Banana;
97127ede-8ff2-46e3-bef8-7223004bde4c;Tree;Evening;
9d9f0ae9-7c39-44f6-bf6b-a84a81aff67f;Tree;Afternoon;
49881507-6f40-4695-a31a-c775701b929b;Banana;Apple;
7de5d30f-fecb-4fb0-ac21-8042904e7ff0;Morning;Grape;
4dd7d6d0-e85f-487d-a43e-2a644c1a7501;Tree;Morning;
0a1552c4-9030-41d1-b568-1a1e79717ced;Tree;Kiwi;
35194d47-f62f-49ff-8b33-4c056870c87a;Apple;Apple;
688e8670-4a6b-44fc-a688-aacb3694e21a;Night;Grape;
764fe850-441b-4635-a405-a976343223eb;Lemon;Night;
d75350c0-5f05-4763-a847-9867f94d3fe6;Lemon;Tree;
18378a05-7355-451c-a50b-a6e8e3e16ee7;Afternoon;Night;
91a67e75-3e91-4a5b-af8f-d52d44f0adbf;Kiwi;Banana;
a9c8ac43-eb56-4399-925c-98f918799246;Grape;Banana;
0945b5c2-4012-41f8-934a-df8bc4beb875;Honeydew;Kiwi;
c5356533-2d0d-4886-b810-0a89bdf26727;Afternoon;Grape;
24b407f7-aa9f-47b0-a1ba-bff631b4bc01;Morning;Tree;
24ce90dc-19e0-405d-94c3-5024390cc277;Night;Apple;
dcedd14b-14af-43d8-90fa-d8efade9e89a;Banana;Lemon;
ccb09c77-8254-43c9-ac08-47d22fec6a31;Apple;Banana;
c559edcf-4310-425b-9301-9fe8a78da6e0;Night;Afternoon;
a060000b-f958-4b56-ad65-a7442c3bef53;Afternoon;Kiwi;
b66ce95f-8087-4ba0-8882-141cea262bda;Banana;Morning;
984306d3-caf7-4804-a712-647e3f89d3c1;Kiwi;Lemon;
161c5167-7edd-4d54-8ddc-c0c07474d7bd;Evening;Banana;
6fd02998-c6a4-4d52-b1e1-555df683d4aa;Afternoon;Evening;
9b324a1a-ca69-4ab9-b721-c60d2094b14b;Lemon;Honeydew;
722a6966-7b66-40d4-93ce-056c82972552;Afternoon;Grape;
930a2fab-aaa3-4963-a022-22014ea3a487;Tree;Grape;
557ff933-1978-4eee-b82d-f214b8b31cf9;Grape;Kiwi;
90685ee4-4205-4ef7-b8bb-acfb280da356;Evening;Kiwi;
ce4ddcff-c54b-4168-a04f-906efcf12404;Morning;Tree;
91333a55-fb6a-4bea-9d19-c0cfab5338a1;Honeydew;Apple;
54154039-9ad8-46e7-b6d3-b9ca6d96fc68;Honeydew;Banana;
ed8bfdc2-445a-4267-869a-cf8a79bf04f1;Evening;Apple;
ee11b64d-d6b6-4582-bee5-f77bb18b581b;Kiwi;Honeydew;
4013536e-8635-455c-a312-43f705fc1f8c;Grape;Night;
8c7b767a-746c-452a-a70d-1fbeb3ca3804;Lemon;Kiwi;
1bf0ba62-fd5b-4214-9254-ca7dbdfd6e9a;Morning;Morning;
18674066-f430-49ed-824f-9227f50deeef;Lemon;Kiwi;
d04446f4-5069-48b0-921e-c71993366277;Apple;Tree;
7f936e8c-cfbe-4e41-a9df-115a9461d5cc;Evening;Banana;
be3bcb21-9d1c-4e96-89b9-eb521bfc5d6a;Grape;Morning;
5e0c5abd-e997-41d8-a101-60dcbefb2ae0;Evening;Tree;
34e54c7e-9db0-4115-a11f-f5050371c04f;Honeydew;Night;
3b31a378-63ef-40d5-976b-f5e820855e90;Honeydew;Grape;
9fcb46c9-9bc2-401b-9560-7924ed4a2fa4;Kiwi;Lemon;
f74a260b-2d39-4287-bc27-2cc86698a548;Morning;Tree;
c112a7a0-e253-4810-b0c6-ee0d4602098f;Apple;Honeydew;
ecb01d4e-4141-4b3a-a12c-9d3ca74a2c0b;Kiwi;Honeydew;
ee8f840a-6280-4762-8eee-8143f40da3b1;Lemon;Honeydew;
ef94e3c2-37b5-4018-8a4f-81d6fe945a4a;Tree;Lemon;
1e983444-2960-4b9e-bd4e-cbc596c10dd2;Apple;Honeydew;
a9ea83d6-23fb-4b87-abb3-bdd85c47d508;Kiwi;Tree;
6b99a321-3d13-4ba6-99b9-342d2669aa97;Grape;Morning;
750296ed-de89-4236-a879-a08d73fa9504;Grape;Tree;
1f07edca-579d-4d72-8c46-8ae4ef11a29a;Apple;Tree;
e11fcc68-12f4-4b88-8dad-9de46ce2036d;Lemon;Grape;
93b539f6-3b76-439e-a274-f851d738f8d9;Grape;Apple;
950aeb23-9544-4032-966f-1c0286b5e24f;Banana;Tree;
e12ca66f-c3a0-485c-9220-224529b6a8fd;Apple;Kiwi;
55506a8e-42fe-4e72-b1e2-2af695efaa61;Morning;Banana;
b292b6eb-f5fd-4b04-a9f2-53c55f494724;Evening;Honeydew;
82fd949d-15ce-4419-be6d-39d96cf51dfe;Lemon;Night;
f51ba3b4-c2d7-4d48-b5bb-2958a4e51d9f;Tree;Banana;
f2ff9503-3ded-4c06-8ae8-e0cdd8008525;Apple;Kiwi;
e00e8623-ea73-42ef-bf88-3f88ee7a4950;Afternoon;Night;
ce82f59d-5f69-4760-8546-5f0a123926b5;Apple;Apple;
3f59beb6-0cf3-4ec5-84fc-10653163efd9;Night;Kiwi;
680e6bb6-68ab-4a8a-b891-8c536a664f49;Banana;Afternoon;
e64d106d-d8f8-4d20-9bfe-e751de5ef768;Kiwi;Afternoon;
efa1e78e-b2ee-4a5f-9250-8ba50862db5f;Kiwi;Kiwi;
2acf0ae5-3f83-444b-aba2-f4661da6f527;Night;Afternoon;
313b819d-85a7-47e0-914e-d94be9accd78;Apple;Grape;
55dde324-2470-4ba4-ab6a-028de1322864;Evening;Evening;
52788e74-de19-4394-8ccf-7ac0f513495f;Grape;Lemon;
d6d8fc95-941a-47bc-bede-b1a61e3aa574;Honeydew;Night;
a9aa5fd6-8d03-472f-b98e-a6283696e2a8;Kiwi;Night;
ea73b569-213b-4a37-9b2d-ee296d2aadf4;Morning;Honeydew;
d221b8c6-c353-46bc-a84e-454a02a907c7;Evening;Banana;
ed6cc314-5de3-4a50-a23d-e39bfc555ab7;Honeydew;Evening;
917fff1c-74ad-48f3-a1dc-b60f1a800c9d;Kiwi;Tree;
52806a05-f51b-4bb9-a69d-24792c7c4c0a;Kiwi;Afternoon;
5f04341b-e189-4366-a641-a033c635959c;Banana;Afternoon;
78bd203c-9543-49d5-bb80-4f4a31e99920;Morning;Lemon;
51e885e6-b40e-41a4-9b22-5ed1a0c7df67;Banana;Banana;
5599a577-3844-405a-853a-2a4076c1991d;Apple;Tree;
9cb4c924-4642-4a18-84be-171ae9040207;Honeydew;Lemon;
5e3d6289-050f-4ddc-84e1-f9d104f0c858;Banana;Kiwi;
0407a866-5027-474b-9011-1ff93b378a2f;Afternoon;Apple;
d436659b-dec1-49a4-b535-df83595ba9a3;Afternoon;Banana;
36624390-1b72-4646-a05c-11bbb3f7edc6;Afternoon;Afternoon;
df36a1f7-4210-499d-a61f-e0b7580f7fdc;Evening;Evening;
77ddcc34-a95d-4555-ba4f-1fc6344929f9;Evening;Apple;
a0f44ba6-2665-4364-ab95-d39ca31de468;Lemon;Morning;
19b7a893-b545-4347-8712-ca0e075754b8;Tree;Banana;
a87b1ae0-bfd3-41c6-bb36-0c3107c4b60d;Banana;Lemon;
399a42d7-2041-4b2f-b3d6-2b7586a830a5;Apple;Night;
5346db08-be31-4883-ad26-dcc6bb7e0264;Grape;Afternoon;
f5e5e21d-d160-457b-bfe6-225c45883c17;Apple;Lemon;
e59158a2-2a5a-4b22-86ff-e424f1e835fb;Grape;Grape;
aa5e2c48-8b1a-4896-91a0-a6fbf104a9bf;Kiwi;Evening;
19e00096-6cb5-40e7-b176-dff8ca88a5fc;Night;Banana;
f697dbaf-2f71-4dd6-a6bf-3e307132b63b;Tree;Tree;
8a1cf44c-3ec4-4812-833f-911eb565742c;Tree;Night;
d07667b1-94d5-43bc-aa53-f527b7c54010;Banana;Morning;
514e67d1-d437-43a5-b3c5-c2e3cd7de588;Evening;Banana;
60ec0913-007e-4b85-80b7-26f9b009eb4e;Evening;Banana;
27c9aa96-1c12-4ede-9049-ce35d9f0bd30;Honeydew;Lemon;
ca4e13dd-59f4-402e-b131-76dfb39cb41f;Afternoon;Honeydew;
3602e895-2c00-4757-bcad-365cf96a4806;Afternoon;Kiwi;
c953f657-8854-4384-b00c-9c7f30417f26;Morning;Tree;
2dd490e5-8078-49a2-8bcb-e71616dd6bfb;Honeydew;Lemon;
51cc00de-4fee-47bc-9cdc-5ea8dbf700df;Apple;Kiwi;
539a5091-ee52-402b-ab7a-b714e5be4884;Evening;Lemon;
55d104df-5656-494c-a19e-920d47c53baf;Kiwi;Banana;
a7e907f8-102e-44f7-a48c-60c7c8a62fe1;Afternoon;Apple;
ca902b46-389e-488f-9334-c97e907fdb86;Grape;Afternoon;
3ee6f013-2e11-423d-90d9-544e464d20bf;Apple;Evening;
2bb3d084-8d34-4a78-a4c2-0b0f924783df;Grape;Evening;
f28c680f-093d-49ed-877c-41cd2398aa65;Lemon;Banana;
4efab45f-31a7-4982-8828-3658137d8ebb;Evening;Grape;
8e5cc8f1-6f47-48f9-91c8-762b74e76665;Morning;Tree;
07307d4c-6865-435c-9805-5d981ed7756a;Grape;Night;
66516753-7323-461e-ae6d-b0cd8131d37a;Evening;Honeydew;
b58eee1d-7871-4d71-bb4e-c1a9b9ad487d;Morning;Evening;
21187d9e-2d57-4c5e-9647-09cb002de3f8;Night;Grape;
8831d4a6-0acf-44dc-b63c-9de96550034f;Honeydew;Afternoon;
0d848b4d-9977-4813-9173-1f7b1f7f0ccf;Honeydew;Grape;
7481fcb5-78f5-4b87-b1aa-8d6437e9f9be;Apple;Grape;
43b72f7f-1d8f-478a-9c78-dbfba0aa6dc6;Afternoon;Kiwi;
2642b95c-7b54-486f-a29c-5904de822bc7;Evening;Tree;
26eee6a6-74a2-44ce-90b8-c170fc49467d;Banana;Tree;
b9ba532a-991b-4668-a669-cf63733650bb;Tree;Lemon;
92d01997-28ec-446a-98c9-aa396421d936;Evening;Evening;
c7553b5a-b471-4af8-b4ab-e13d73b9fc3d;Tree;Afternoon;
e8403b56-a58a-4ffe-b7f5-57615a386f23;Honeydew;Banana;
f7bdb4ab-0a98-4cc0-9fb5-b846c4ab1701;Kiwi;Honeydew;
1b2c14ea-c1e2-44ac-82b7-54b68d221dbd;Evening;Apple;
7d7a1a85-6034-4619-9a79-dce47df3bad7;Afternoon;Grape;
9762f591-892a-497d-ac39-b318f0fad0a8;Grape;Night;
172018b9-6a38-4b80-b9a6-8f2ac3348d70;Kiwi;Honeydew;
cf1bfafb-2e59-4a7c-8602-c102a26f7fd5;Evening;Night;
80ab003c-496b-46d1-bd32-06e547f346a7;Evening;Tree;
5238261b-cee9-480c-9c04-0325102e5b94;Apple;Morning;
aca3db0b-8729-4e2f-971a-6ff2419f1807;Afternoon;Grape;
94fdfbd5-9bf2-4ac1-8aeb-c686b28757b3;Night;Apple;
4c5ce521-b5e7-4d51-8d62-68db9d2a2970;Apple;Evening;
46651f99-82d3-4178-85bc-4e3a18920b25;Night;Morning;
5bef1771-9907-4643-9286-ba2853046d4f;Tree;Apple;
35e6c4b2-ac56-4412-9b6e-c9d774088b92;Afternoon;Morning;
acb1a0af-16df-4a4a-bf0a-4d1f6becca4f;Tree;Night;
32d8d5e2-6a0d-4b8e-aaf3-8865625547b9;Grape;Kiwi;
8411e960-a53f-4c20-9a15-4b5d231ae6bd;Tree;Evening;
61534a71-22ce-4f3a-9559-6f3048522e87;Lemon;Morning;
1f919c6f-be4c-4b60-8835-c6e4b90c6d47;Honeydew;Tree;
f1ee345b-fdc3-4da3-9138-4cfe803a02d3;Evening;Grape;
8d9ec55a-74b7-48a0-9f47-e8d2b7dc9176;Evening;Night;
21766b41-deb2-466f-adaa-72a81d9598e3;Kiwi;Kiwi;
0a075ffb-0752-44f0-a7d6-1e426559e6f2;Banana;Morning;
9257ae89-e778-45a1-b77a-f7eb7fa020a4;Apple;Kiwi;
13f9f43e-db18-4a3b-b93a-b53f71635acb;Banana;Morning;
aafe67d8-352c-427c-83fe-36a0a228b2d3;Honeydew;Lemon;
27f81620-394f-4b2f-9ccc-35729f5833ae;Grape;Kiwi;
4d0f15b5-fd22-49b4-a5b6-0c7ca7f4468e;Evening;Evening;
bc0b9aaf-5336-4222-bb0a-177e0121a531;Morning;Apple;
42601b36-1ca3-4a21-a317-a7cf4f2f95ec;Tree;Kiwi;
6cc411c4-cb84-4b3c-9887-c175626f1068;Afternoon;Honeydew;
bf32e820-2b89-46b1-b5ea-e265703c7c45;Evening;Honeydew;
cde9a4e3-031d-4dab-a2d2-2020cb3dee64;Kiwi;Banana;
082f8c30-7916-4916-b067-ed449917151b;Kiwi;Apple;
d0099e31-f3f2-46b1-b77f-9d8cc1673afe;Apple;Morning;
932bdead-c1ef-475d-b4b2-fdb44f96294e;Lemon;Afternoon;
8cf3bb7e-4e05-4390-81db-5d8536dd29cc;Night;Tree;
d3501942-b506-4f47-9572-d23822447500;Tree;Banana;
2f259b9f-0a21-44bd-90f6-5ea9306c16ec;Lemon;Kiwi;
26f0c864-a04b-46c6-869b-53f7842d1d6b;Evening;Tree;
d53f14db-1de8-46f6-99a9-efb9b736c273;Kiwi;Tree;
7beb39a2-fdca-4031-b002-9306fcc18c43;Honeydew;Kiwi;
2947259c-4c91-4867-b244-238aa07b5dd2;Evening;Evening;
ad171720-f0b6-4f3a-b52e-1fe8e20f60e9;Night;Tree;
3319686a-9dca-41c7-aa77-327af95489c3;Lemon;Evening;
e1abe645-69d2-499c-921a-a674a1fb3baa;Tree;Tree;
84930988-fc92-45f2-b617-44ba0d1cba5f;Grape;Morning;
1efb01ed-344a-4682-9db1-bd32d2dfdc0d;Afternoon;Kiwi;
660ba657-77c7-45d5-9594-387d5e2210d2;Kiwi;Tree;
01dc2818-719d-46c7-a584-9dcf8e8c6968;Morning;Banana;
677e7254-0094-4a07-add3-030819546f4e;Evening;Apple;
a5e25f83-7eb3-4c78-b6f3-90f5bf64bb56;Grape;Kiwi;
80b16113-ca79-466f-8ff4-a1b31df29b4c;Banana;Evening;
4c2fd135-b73d-42aa-9fd7-5a634f1f26e5;Kiwi;Lemon;
ae5c3934-6af4-4dff-a325-19f67874d84b;Morning;Lemon;
d9b4f6c6-2172-4bbc-a509-ea1605013efc;Evening;Morning;
4b7183bb-4fb8-4448-8c0d-d0522cc67240;Apple;Evening;
cd42a535-6108-47b2-8129-9e85e60cd4af;Kiwi;Night;
9fdda223-6d33-4622-81e5-8dea24050024;Evening;Evening;
e84d13af-57bf-480c-a923-7dc413335af5;Morning;Apple;
5ae17bd4-ec6a-4e50-bd18-3d1f6b3cbac2;Lemon;Kiwi;
788367f3-68ed-4290-8259-6a9b26a0427a;Lemon;Night;
26f94e04-9495-4a7b-b3ac-2d3acbfd7789;Lemon;Banana;
17701157-f39c-470d-bdfe-2965d2335973;Morning;Apple;
8687ac3e-7928-42bc-9d25-9e83a6f4f14a;Honeydew;Apple;
a4082dd9-de96-4856-8ec4-cf53780a94ab;Kiwi;Grape;
aa0a123d-38a0-45da-8480-9516e7850ee6;Afternoon;Grape;
d9e33c57-039a-4f2f-aeb7-601e2b725b11;Tree;Honeydew;
065d5c4d-5818-40ed-9689-9d3d7cf143d8;Evening;Lemon;
72b51e8d-5b94-4c1f-8751-6a24e7605fe6;Lemon;Evening;
da29bb0d-3369-4e42-beca-89d5518ac3aa;Evening;Honeydew;
2e2401ba-1dc5-4f69-ad3e-b9935a79bdab;Morning;Kiwi;
e6332c49-776d-408c-b864-afeae8a70faf;Honeydew;Morning;
d3761201-aaac-4a02-a9f2-1af31df1b5d5;Apple;Evening;
a3a2f445-bac8-44fa-8755-90c66ccfdcb8;Lemon;Grape;
0f7f7dd8-af55-4932-a5ef-eb5c0b075e4c;Banana;Grape;
d0689d03-dee7-473a-938e-d2409d76f783;Honeydew;Apple;
458b134c-5c65-4abf-aeaa-b3a047d522c5;Lemon;Kiwi;
8dd7af2a-669b-483d-acfd-98496404e966;Night;Grape;
c9cb320b-b280-40ea-bd9d-5668a5114342;Kiwi;Grape;
46f01bdd-8d4a-4d64-8103-ddb996a90e93;Night;Morning;
2db78bf7-2585-42d7-a53b-65fea05c29d1;Evening;Morning;
92f23938-2aa9-477a-bae6-0d9e2c717847;Morning;Lemon;
556aeab4-6157-4c48-848f-64d418862b71;Apple;Apple;
dc80ec61-aff9-4619-a01e-33aeb31dba2e;Evening;Tree;
d1e55d8e-0edf-4723-9b50-844c4055c033;Honeydew;Apple;
1c4c23d3-1d76-4f43-a016-39f927781a38;Evening;Lemon;
f2cbcac3-e436-48fb-b664-410501262eb9;Apple;Apple;
6f9bd33d-fc72-4849-8d0e-07899900c6a4;Apple;Lemon;
c3cacd9e-9040-4754-b444-7bf837dcf2a8;Kiwi;Afternoon;
b6865e9e-e1a1-41c8-8e95-abfb61b46192;Night;Afternoon;
5807f9db-8f31-480d-a66b-a597831ba77a;Apple;Afternoon;
85dac3e0-c456-4ae4-949e-4dbb6890e17b;Night;Evening;
165f6506-f473-40d7-8d50-60a5619dfbcd;Banana;Evening;
12353d23-2efc-40cc-b6d6-4db908bd54a8;Banana;Lemon;
8508ae92-419a-43dc-8ffa-83ff8e45de17;Afternoon;Tree;
86e1fd4f-ec7e-43d7-b486-3dbbc5375c93;Banana;Tree;
a9bf03e5-0c66-4ff1-8aa5-9aaafd135a69;Afternoon;Kiwi;
863ba6aa-13e9-47c4-9dfe-d6b8cc650c3e;Afternoon;Banana;
2def1a98-19b3-452a-9586-9c682663240a;Evening;Lemon;
0e22cf5d-6c36-491f-a92b-5fa5dc19fada;Kiwi;Evening;
4b177a07-94d8-4b0e-b1fa-ef9cfa5b4bd1;Lemon;Tree;
433f9801-bacb-434a-bd2d-62f51ee6fd28;Afternoon;Morning;
aa9c4935-c4b6-4d83-871e-d88361083a9d;Evening;Kiwi;
cbfb0b01-e562-43b9-b333-cba33bbdbd7a;Night;Evening;
7b4efdf1-9d2d-46b7-ae64-dc3a25ca3ff1;Evening;Banana;
89891765-87de-4989-be29-c87001a7138c;Afternoon;Afternoon;
f35cfcb9-e673-44cc-be7d-74f6a9879172;Night;Kiwi;
02630187-9539-4b70-9311-8bafab72597a;Tree;Tree;
65b19e5f-ce82-41ff-a61e-b64cf53c35a2;Morning;Morning;
7bac288f-4823-4a7e-85e8-b6da5de8a6d4;Honeydew;Banana;
f12b3f44-3fcd-4b0f-b6c1-6bbd59616231;Afternoon;Kiwi;
74b07b32-84f2-4068-8f66-b7bf52f874c5;Banana;Lemon;
2670d6b6-4fd9-4d8a-be22-ab8c73f4583e;Lemon;Apple;
1d753a07-f27b-4439-8c3b-76e690531b5a;Kiwi;Kiwi;
2082df66-94ac-41c4-b37e-eb821d7d95fe;Grape;Banana;
2c07f617-ea41-4bd5-941e-db293b851a2b;Evening;Kiwi;
dae6c5ca-0db2-46f8-a2dc-bb583b3e55b4;Evening;Apple;
f009d6fd-9730-400e-95dc-b8eabf61fe84;Morning;Apple;
3070ed73-2a5f-47bf-9b0b-07ab5fe6be4d;Night;Grape;
55806068-c642-45d1-81d3-d315eb2c549b;Grape;Morning;
43ec3cef-b163-4232-b914-06dc76bfd716;Honeydew;Tree;
d4abf370-8e14-4024-a955-308a4b31282b;Kiwi;Banana;
aba3087d-591d-49da-8925-60a52221722e;Morning;Honeydew;
8022eee5-7e76-475c-ae69-9e3c02bf42d0;Kiwi;Lemon;
d4879bda-053f-4ef6-92e3-8c27ee35a818;Kiwi;Morning;
876f43cc-4005-46a4-bb30-2142d0c54dfe;Morning;Afternoon;
526cb347-632f-4a8e-a5b6-50b91f8e39d6;Evening;Tree;
e47d9ff0-4e7d-4a8b-a2b6-c591f1eac8ef;Afternoon;Grape;
c6ec2568-b994-470f-8684-042663e84657;Tree;Morning;
f77a6633-ece6-4eb2-8cf3-fffc9d579fb8;Afternoon;Lemon;
a434cdbb-7fdd-418b-aedc-645aad999b49;Night;Lemon;
3ac8a8c9-26a0-45fb-b0e2-d9698decd710;Morning;Night;
ff7cef22-1e16-47a2-9c05-b79526686d44;Evening;Kiwi;
f307eae9-92f3-42df-9d52-6a83fcf1d94d;Night;Afternoon;
f4272d2c-0371-44da-a536-d1bb29d58e1c;Tree;Tree;
1cab00f1-7f77-40f1-990e-018e8e4b0af4;Grape;Apple;
d25e4182-8a5b-4afd-b08f-b386948b86cd;Tree;Afternoon;
237908c6-8b68-4b9e-be9d-20643d71dddd;Tree;Night;
16e2040d-5747-4de9-93f1-5642fe76236f;Tree;Grape;
7efce668-26e4-464f-9478-0ca37674568a;Morning;Kiwi;
94777223-4936-4e25-b7fa-2accc6a24b21;Grape;Tree;
8eeb0e2d-b5c1-473d-875d-a2ed007cd681;Grape;Banana;
5fec6109-6814-403e-884e-11cec9cb6a1f;Afternoon;Kiwi;
6740db10-9e52-4996-b774-f05ba355fbf3;Afternoon;Honeydew;
7253f157-4cff-475a-b394-e6441d09c258;Afternoon;Honeydew;
1ad4bf49-9061-4475-8cb4-37954659d5ff;Lemon;Banana;
4dc1d3aa-46f9-47fc-b73c-66100522cfdf;Lemon;Lemon;
15944140-6e79-483f-a2e5-cf4318bc6086;Apple;Evening;
af4da3ac-ebd0-42d6-a4cf-8423c717d2be;Banana;Afternoon;
763da6fd-81b1-42e9-8722-14b3dbd429b2;Kiwi;Afternoon;
286d4032-1009-4744-afd3-390572c5a8b7;Afternoon;Honeydew;
7d8d1bac-5536-4327-9eef-c8c00cdb389b;Afternoon;Tree;
4f20001c-154d-4501-a7c6-3b71d45f643e;Kiwi;Grape;
e10fe6d5-f0a5-4fcb-b337-df4fcde19c68;Afternoon;Honeydew;
a3f5ade2-aa01-4feb-8cda-b2657ef7e498;Apple;Morning;
f672648f-62d5-444d-9342-d00bf3476de2;Banana;Banana;
8be134a1-d05c-4d75-af71-f8079461b01d;Night;Morning;
3ed55d67-ad0e-48a6-8634-7129c3f68568;Lemon;Afternoon;
db84f534-c35d-4435-ab98-cf9bf8baa843;Tree;Evening;
2ddaee0f-610e-4e40-8804-38b47ff1fe93;Evening;Kiwi;
1c444c84-8ca3-4596-833f-209ab40ee6e7;Tree;Honeydew;
8e8cdcab-afc1-4da2-81f5-87d1aafd5add;Evening;Morning;
4a6b34e3-fdec-4475-8b11-8abb1835f7fa;Kiwi;Lemon;
3fe33527-c715-41a5-b0ad-964066a2f554;Night;Evening;
b1de50fc-dbac-474c-8d32-148f27285b94;Evening;Lemon;
822ccce8-a7c4-4245-be06-7f54b13add70;Tree;Banana;
03c97bf7-47ca-4f45-854d-5fca9120c7a4;Apple;Night;
686b0add-e4ea-4ffc-965a-8ba73a318c44;Evening;Honeydew;
037b178a-adfe-476f-a92d-69f009d868ba;Evening;Evening;
20532eac-cea5-42e3-90bf-ffb673918433;Evening;Honeydew;
dbcc66ff-02c9-4e30-8986-412444ac34eb;Evening;Lemon;
29782295-25ff-4cbd-90c9-135706cf45dc;Banana;Evening;
a9c5186c-4151-49a8-82e7-6fec1abe4c2c;Banana;Night;
3d23f773-e171-4185-9031-ca77f03f33a8;Morning;Night;
3fb4f0a2-8c6a-4ae5-b05f-34c51838c5b8;Honeydew;Lemon;
faf56ca3-5043-4ca3-8534-af32b95f90d2;Grape;Afternoon;
4b502488-fed1-4086-972b-6539c4ea5d23;Afternoon;Tree;
9a912cdc-80b9-4337-b268-893b3f471d44;Banana;Afternoon;
4cfc3a7d-c23a-40f3-a81f-d278275b4c93;Tree;Honeydew;
7c0c7f3f-4be0-4c08-bc7a-1fcfca48d2ad;Afternoon;Tree;
1d916ea2-fd37-42ad-b32d-f80b48c203bd;Grape;Banana;
e670e221-bbee-4020-a49b-1573c8becefe;Banana;Tree;
2f9a0ba3-cd1e-4749-af60-b6aa45b00ece;Apple;Banana;
2418f386-182b-4147-9764-795a461a3796;Lemon;Evening;
1e82b5f5-c7ac-4dbc-b5d3-d8144563986a;Kiwi;Tree;
33ff7eee-3c95-4d96-a817-00c3654b2237;Banana;Morning;
6fc97bb0-0759-482a-bfe4-19869b69542a;Kiwi;Lemon;
6d6d040c-5ac9-45b1-bac1-e6cae80269cd;Night;Kiwi;
8deb8d63-05a8-4325-877c-b998ac572b9a;Tree;Afternoon;
45437cc9-db09-439d-a0a3-8873490a562d;Apple;Morning;
6590158c-2237-4a7a-b504-7fee7db29dc7;Afternoon;Apple;
df128d2d-1449-41f4-bf8f-aff5b907bb93;Lemon;Honeydew;
c464123f-e0d5-465f-84f6-0a3c9f500842;Tree;Afternoon;
b1c69291-0595-49be-b8ef-1f7320e8c69e;Grape;Honeydew;
ac88f449-a3fc-4681-83e0-3dc5e4252b0b;Morning;Evening;
6c134d4f-c828-432c-9aed-27ee9e57ae05;Lemon;Apple;
d0ac30ae-e70a-4522-b505-d0abfa111fad;Grape;Honeydew;
e27d0d09-39a1-48ff-b03e-0d9a07c1cabf;Afternoon;Evening;
9aa0e2bc-8529-4091-9a23-176c8dc7473f;Afternoon;Banana;
94bc12e1-3fd4-463b-888c-7cc2d18189f2;Morning;Honeydew;
033a5b72-0c41-459a-8181-0dbe8cb2ea74;Lemon;Tree;
03ff4ad9-1a47-4de2-b9a6-eacd8ffbc3d4;Tree;Grape;
